id,pasajero_id,conductor_id,vehiculo_id,tarifa_id,estado,metodo_pago,distrito_origen,distrito_destino,direccion_origen,direccion_destino,distancia_km,duracion_min,monto_total,solicitado_en,iniciado_en,finalizado_en
15047,15557,248,248,1,finalizado,billetera,San Juan de Lurigancho,Pueblo Libre,Calle Máximo Clemente 821 Puerta 5 ,Pasaje de Samu Galán 34 Puerta 1 ,8.03,23,18.58,2026-06-30 10:56:00,2026-06-30 11:02:00,2026-06-30 11:25:00
15048,8800,149,149,3,finalizado,efectivo,Pueblo Libre,Surco,Vial de Adán Alfaro 61 Apt. 00 ,Pasadizo de Serafina Donoso 6,15.63,37,55.13,2026-05-31 11:35:00,2026-05-31 11:42:00,2026-05-31 12:19:00
15049,1454,451,451,1,finalizado,efectivo,Surco,Pueblo Libre,Paseo Olivia Almagro 704,Callejón de Reyna Boix 2,14.16,31,27.33,2026-05-21 22:06:00,2026-05-21 22:12:00,2026-05-21 22:43:00
15050,13256,445,445,2,finalizado,tarjeta,Callao,San Borja,Acceso Verónica Dávila 73 Puerta 2 ,Alameda de Florencio Ros 22 Puerta 3 ,21.67,49,52.60,2026-06-28 12:01:00,2026-06-28 12:04:00,2026-06-28 12:53:00
15051,14835,197,197,2,finalizado,tarjeta,Miraflores,Pueblo Libre,Rambla Tomasa Marí 5 Piso 1 ,Via de Amílcar Leiva 39,23.06,59,78.05,2026-08-13 19:46:00,2026-08-13 19:52:00,2026-08-13 20:51:00
15052,1422,493,493,2,finalizado,efectivo,Barranco,La Molina,Calle Hermenegildo Guzmán 3,Calle Lázaro Mosquera 51 Piso 6 ,19.33,48,48.89,2026-04-07 11:39:00,2026-04-07 11:41:00,2026-04-07 12:29:00
15053,18455,166,166,1,finalizado,billetera,San Juan de Lurigancho,La Molina,Camino Pelayo Simó 42,Avenida Ruben Agudo 5 Puerta 3 ,19.96,62,49.75,2026-08-23 18:48:00,2026-08-23 18:56:00,2026-08-23 19:58:00
15054,12056,507,507,1,finalizado,billetera,Surco,San Juan de Lurigancho,C. Lisandro Solsona 1,Glorieta de Ana Belén Gisbert 816,21.50,76,55.98,2026-05-12 09:42:00,2026-05-12 09:50:00,2026-05-12 11:06:00
15055,41,427,427,1,finalizado,billetera,San Isidro,Jesús María,Calle de Nydia Palomares 45 Apt. 74 ,Plaza de Ana Sofía Sastre 38 Piso 3 ,2.11,7,9.69,2026-08-14 07:34:00,2026-08-14 07:38:00,2026-08-14 07:45:00
15056,6708,430,430,2,finalizado,efectivo,Surco,Jesús María,Via de Sabina Priego 94 Piso 7 ,Pasaje de Nieves Gutierrez 24 Apt. 34 ,2.12,5,10.17,2026-04-26 00:09:00,2026-04-26 00:12:00,2026-04-26 00:17:00
15057,11187,209,209,1,finalizado,billetera,San Isidro,San Borja,Callejón Ciro Bravo 5 Puerta 1 ,Pasadizo de Belén Jover 7,26.15,91,66.62,2026-04-18 18:06:00,2026-04-18 18:10:00,2026-04-18 19:41:00
15058,13032,371,371,1,finalizado,tarjeta,Lince,San Juan de Lurigancho,Rambla de Ámbar Donoso 53,Urbanización Armida Olivé 541 Puerta 3 ,4.16,14,12.08,2026-05-19 15:58:00,2026-05-19 16:02:00,2026-05-19 16:16:00
15059,2844,267,267,2,finalizado,tarjeta,San Borja,Callao,Pasadizo de Aristides Agustín 63,Plaza Prudencio Ferrándiz 51,14.70,33,37.38,2026-04-07 17:14:00,2026-04-07 17:22:00,2026-04-07 17:55:00
15060,18194,173,173,2,finalizado,efectivo,Lince,San Borja,Cañada de Candela Mayoral 4,Cuesta de Isidro Caro 18,17.70,56,49.09,2026-04-13 12:43:00,2026-04-13 12:49:00,2026-04-13 13:45:00
15061,6883,4,4,2,finalizado,billetera,Surco,San Isidro,Plaza de Lucho Alemán 25 Apt. 67 ,Cuesta Eusebia Ramón 45,25.58,61,62.11,2026-04-20 11:06:00,2026-04-20 11:12:00,2026-04-20 12:13:00
15062,2863,350,350,2,finalizado,tarjeta,Barranco,Lince,Plaza Brunilda Lago 10,Avenida Claudio Mas 791 Puerta 5 ,16.66,48,45.02,2026-08-21 17:13:00,2026-08-21 17:18:00,2026-08-21 18:06:00
15063,14595,502,502,3,finalizado,billetera,Jesús María,Callao,Paseo Custodia Ribes 491,Alameda de Dan Criado 63,23.58,60,80.98,2026-08-31 22:29:00,2026-08-31 22:35:00,2026-08-31 23:35:00
15064,16222,544,544,2,finalizado,tarjeta,Surco,San Isidro,Rambla Daniela Sotelo 86 Apt. 39 ,Pasaje Eligio Garzón 19,19.74,73,57.48,2026-04-12 04:45:00,2026-04-12 04:46:00,2026-04-12 05:59:00
15065,19623,534,534,2,finalizado,efectivo,Surco,Miraflores,Camino Bernardo Roig 35 Apt. 24 ,Rambla de Alonso Cabello 531 Apt. 03 ,18.45,67,72.48,2026-08-22 19:16:00,2026-08-22 19:23:00,2026-08-22 20:30:00
15066,10554,158,158,2,finalizado,billetera,Jesús María,La Molina,Alameda Rubén Palomares 1,Urbanización Mar Mur 819,27.40,69,67.31,2026-04-11 06:36:00,2026-04-11 06:44:00,2026-04-11 07:53:00
15067,13228,216,216,2,finalizado,tarjeta,San Isidro,San Borja,Cañada de Vanesa Canals 46,Pasadizo Dolores Guardiola 4 Piso 1 ,25.95,102,75.77,2026-06-30 00:29:00,2026-06-30 00:30:00,2026-06-30 02:12:00
15068,12878,129,129,2,finalizado,tarjeta,La Molina,Miraflores,Cuesta Jerónimo Arana 87 Piso 4 ,Rambla de Valentina Diéguez 45,20.93,79,61.13,2026-03-06 21:24:00,2026-03-06 21:30:00,2026-03-06 22:49:00
15069,11302,353,353,1,finalizado,tarjeta,Pueblo Libre,Miraflores,Camino Hernán Ibañez 34 Apt. 72 ,Cañada de Vidal Cerdán 13 Apt. 90 ,10.96,39,25.81,2026-07-04 03:17:00,2026-07-04 03:19:00,2026-07-04 03:58:00
15070,10044,422,422,1,finalizado,billetera,Miraflores,Pueblo Libre,Glorieta Marisela Dominguez 58,Cañada Loida Páez 261 Puerta 2 ,3.34,11,10.42,2026-05-24 03:27:00,2026-05-24 03:30:00,2026-05-24 03:41:00
15071,15026,510,510,1,finalizado,efectivo,Lince,Jesús María,Avenida Antonia Arteaga 54 Puerta 5 ,Vial de Mariano Valenciano 22 Apt. 02 ,22.03,55,41.98,2026-05-01 01:49:00,2026-05-01 01:58:00,2026-05-01 02:53:00
15072,2161,2,2,2,finalizado,billetera,San Borja,Surco,Cuesta Telmo Osuna 95 Apt. 43 ,Vial de Plácido Vidal 17,21.98,65,78.53,2026-06-15 20:39:00,2026-06-15 20:40:00,2026-06-15 21:45:00
15073,19333,73,73,2,finalizado,billetera,Callao,Miraflores,Cañada Luís Roura 459 Piso 4 ,Pasaje de Che Francisco 76 Puerta 1 ,17.89,41,44.56,2026-03-06 17:45:00,2026-03-06 17:52:00,2026-03-06 18:33:00
15074,15781,591,591,2,finalizado,efectivo,La Molina,San Borja,Urbanización de Tito Duque 32,Pasaje de Gastón Pinedo 21 Puerta 8 ,4.47,11,15.50,2026-03-14 16:25:00,2026-03-14 16:34:00,2026-03-14 16:45:00
15075,4463,362,362,1,finalizado,billetera,San Juan de Lurigancho,Jesús María,Paseo de Jessica Vicens 668 Puerta 0 ,Plaza Máximo Martorell 68,19.30,74,52.48,2026-03-11 18:02:00,2026-03-11 18:04:00,2026-03-11 19:18:00
15076,15174,209,209,2,finalizado,billetera,Lince,San Isidro,Cañada Anita Viana 60 Apt. 99 ,Camino de Luciano Iniesta 96,10.86,24,28.93,2026-03-04 22:03:00,2026-03-04 22:05:00,2026-03-04 22:29:00
15077,11681,518,518,2,finalizado,tarjeta,Barranco,Miraflores,Pasaje Arsenio Porras 93 Piso 4 ,Ronda de Imelda Colom 80 Puerta 9 ,21.64,48,52.24,2026-05-04 01:24:00,2026-05-04 01:28:00,2026-05-04 02:16:00
15078,602,24,24,2,finalizado,billetera,San Juan de Lurigancho,Barranco,Rambla Amor Navarro 713 Piso 2 ,Via de Américo Diego 66 Piso 4 ,8.38,22,33.33,2026-06-09 18:13:00,2026-06-09 18:22:00,2026-06-09 18:44:00
15079,15222,484,484,1,finalizado,efectivo,Callao,Jesús María,Via Plácido Giménez 90,C. de María Luisa Bustamante 531,12.81,50,36.71,2026-06-22 20:05:00,2026-06-22 20:06:00,2026-06-22 20:56:00
15080,11023,372,372,1,finalizado,efectivo,Jesús María,San Isidro,Urbanización de Manuela Torrecilla 3 Puerta 4 ,Ronda Haydée Porcel 4,18.19,70,41.51,2026-03-08 04:34:00,2026-03-08 04:39:00,2026-03-08 05:49:00
15081,15682,72,72,1,finalizado,billetera,La Molina,San Borja,Acceso de Fernanda Barón 88 Piso 5 ,Pasaje de Alejo Castillo 11,16.51,51,34.91,2026-05-09 05:55:00,2026-05-09 05:56:00,2026-05-09 06:47:00
15082,8198,515,515,1,finalizado,billetera,Callao,Magdalena,Pasaje de Borja Torre 56 Puerta 6 ,Alameda Casandra Ávila 47 Apt. 63 ,15.69,59,36.01,2026-03-11 02:55:00,2026-03-11 02:57:00,2026-03-11 03:56:00
15083,17909,215,215,3,finalizado,efectivo,Lince,Jesús María,Vial de Ani Camino 50 Apt. 49 ,Acceso Leticia Santamaría 2 Puerta 9 ,2.52,6,23.42,2026-07-22 07:41:00,2026-07-22 07:49:00,2026-07-22 07:55:00
15084,10307,471,471,1,finalizado,efectivo,San Borja,Lince,Cañada de Claudia Pascual 43,Pasaje Héctor Iglesias 31 Piso 5 ,19.62,77,44.83,2026-06-11 11:35:00,2026-06-11 11:38:00,2026-06-11 12:55:00
15085,1563,270,270,1,finalizado,efectivo,Pueblo Libre,Miraflores,Cañada de Eutimio Pablo 93,Calle de Pancho Gomez 88,10.26,38,24.79,2026-04-27 16:42:00,2026-04-27 16:45:00,2026-04-27 17:23:00
15086,3173,154,154,3,finalizado,tarjeta,Jesús María,Magdalena,Rambla Prudencia Arias 96,Cuesta de José Leal 141 Piso 7 ,9.85,30,40.71,2026-04-16 00:13:00,2026-04-16 00:14:00,2026-04-16 00:44:00
15087,8353,91,91,2,finalizado,billetera,Magdalena,Pueblo Libre,Cañada de Carmelita Méndez 32 Puerta 9 ,Cañada Rómulo Osorio 70,19.78,50,67.74,2026-03-13 09:24:00,2026-03-13 09:26:00,2026-03-13 10:16:00
15088,2856,515,515,2,finalizado,tarjeta,Miraflores,Lince,Plaza de Nacho Pujol 755,Callejón de Lázaro Becerra 97 Puerta 1 ,14.50,33,37.09,2026-05-04 15:16:00,2026-05-04 15:18:00,2026-05-04 15:51:00
15089,14753,586,586,4,finalizado,efectivo,Lince,Jesús María,Vial de Josué Meléndez 66 Apt. 53 ,Rambla de Ana Rojas 89 Apt. 10 ,25.09,97,124.57,2026-04-20 16:51:00,2026-04-20 16:54:00,2026-04-20 18:31:00
15090,18946,290,290,1,finalizado,billetera,Pueblo Libre,Surco,C. de Teo Carbajo 2,Urbanización de Pascual Campos 53,15.92,54,42.01,2026-07-24 19:25:00,2026-07-24 19:34:00,2026-07-24 20:28:00
15091,18053,59,59,3,finalizado,efectivo,Miraflores,Magdalena,Ronda de Remedios Lopez 31 Puerta 8 ,Paseo Teodora Palomares 48 Piso 9 ,2.56,9,17.04,2026-04-20 22:11:00,2026-04-20 22:20:00,2026-04-20 22:29:00
15092,16933,40,40,1,finalizado,tarjeta,Surco,Magdalena,Rambla Osvaldo Carretero 68,Ronda de Julieta Jaén 41,17.44,57,37.43,2026-04-27 10:51:00,2026-04-27 10:54:00,2026-04-27 11:51:00
15093,4481,213,213,1,finalizado,tarjeta,Callao,Magdalena,Cañada Rosenda Menendez 674,Rambla Blas Garzón 8 Apt. 68 ,19.97,78,54.56,2026-03-29 20:30:00,2026-03-29 20:32:00,2026-03-29 21:50:00
15094,13026,223,223,1,finalizado,billetera,Callao,Miraflores,Rambla de Dora Ángel 45,Ronda Albina Esteban 3,19.42,69,42.61,2026-06-30 14:42:00,2026-06-30 14:50:00,2026-06-30 15:59:00
15095,223,110,110,4,finalizado,efectivo,Surco,Jesús María,Cuesta Mauricio Vives 88,Ronda de Irma Toro 720,26.52,83,120.30,2026-03-09 11:56:00,2026-03-09 12:05:00,2026-03-09 13:28:00
15096,18676,182,182,1,finalizado,tarjeta,Callao,San Isidro,Urbanización Gaspar Barba 518 Apt. 04 ,C. Alba Viñas 3,1.50,4,6.65,2026-06-04 10:52:00,2026-06-04 11:00:00,2026-06-04 11:04:00
15097,3562,500,500,2,finalizado,efectivo,San Juan de Lurigancho,Surco,Vial de Luis Ángel Roselló 526,Cañada de Donato Campo 74 Apt. 91 ,5.59,21,20.33,2026-05-26 03:07:00,2026-05-26 03:11:00,2026-05-26 03:32:00
15098,12733,511,511,2,finalizado,efectivo,La Molina,Surco,Plaza de Cleto Ropero 63 Piso 8 ,Cañada Patricia Carbonell 72,6.68,15,26.98,2026-06-14 20:17:00,2026-06-14 20:18:00,2026-06-14 20:33:00
15099,19885,156,156,1,finalizado,tarjeta,San Borja,Barranco,Calle de Calista Milla 54 Puerta 4 ,Ronda de Guadalupe Velasco 34 Apt. 55 ,14.47,39,29.67,2026-05-10 01:01:00,2026-05-10 01:09:00,2026-05-10 01:48:00
15100,19526,458,458,2,finalizado,billetera,Callao,San Isidro,Vial Perla Miró 3,Camino de Marciano Morante 42,25.96,81,69.06,2026-03-26 03:52:00,2026-03-26 03:58:00,2026-03-26 05:19:00
15101,7807,126,126,3,finalizado,billetera,Lince,Barranco,C. de Rodolfo Feijoo 427,Pasadizo de Rebeca Cerdá 39,10.32,40,69.19,2026-04-13 20:24:00,2026-04-13 20:30:00,2026-04-13 21:10:00
15102,8883,275,275,2,finalizado,tarjeta,Magdalena,Miraflores,Pasadizo de Gerónimo Río 66 Piso 1 ,Pasaje Sara Águila 818,17.02,42,58.89,2026-06-10 20:30:00,2026-06-10 20:35:00,2026-06-10 21:17:00
15103,14579,87,87,2,finalizado,billetera,Miraflores,Barranco,Avenida Sarita Villaverde 13,Acceso de Alondra Pera 34 Puerta 0 ,26.99,71,67.36,2026-03-22 05:19:00,2026-03-22 05:23:00,2026-03-22 06:34:00
15104,5475,524,524,2,finalizado,billetera,Callao,Magdalena,C. Lope Palma 6,Avenida de Ramón Álamo 70 Puerta 4 ,5.83,18,26.61,2026-05-28 07:47:00,2026-05-28 07:56:00,2026-05-28 08:14:00
15105,9869,133,133,2,finalizado,efectivo,San Juan de Lurigancho,Lince,Cuesta de Manuela Checa 82,Pasaje de Toni Piñol 29 Piso 6 ,17.54,41,59.47,2026-04-13 20:43:00,2026-04-13 20:52:00,2026-04-13 21:33:00
15106,8922,485,485,2,finalizado,billetera,Barranco,Jesús María,Calle Pepito Manjón 17 Apt. 49 ,Avenida Salud Alemán 4 Piso 6 ,21.29,79,83.23,2026-07-26 07:55:00,2026-07-26 08:00:00,2026-07-26 09:19:00
15107,2703,53,53,3,finalizado,efectivo,Miraflores,Lince,Paseo de Natalio Antúnez 28,Pasaje de Cipriano Meléndez 32 Piso 7 ,26.10,84,145.04,2026-08-18 07:27:00,2026-08-18 07:31:00,2026-08-18 08:55:00
15108,9941,477,477,2,finalizado,billetera,La Molina,Surco,Callejón Sol Vicente 8,C. de Rufina Rubio 65,3.33,9,13.21,2026-05-12 02:56:00,2026-05-12 03:05:00,2026-05-12 03:14:00
15109,6403,229,229,4,finalizado,efectivo,Barranco,Miraflores,Paseo Rosa Osuna 8,Acceso de Luciana Sevillano 2 Piso 2 ,16.62,53,128.06,2026-08-02 18:34:00,2026-08-02 18:40:00,2026-08-02 19:33:00
15110,10447,211,211,3,finalizado,tarjeta,Callao,San Isidro,Plaza de Estefanía Villegas 82,Callejón Edu Barrera 516 Piso 6 ,8.96,26,37.17,2026-08-23 03:35:00,2026-08-23 03:37:00,2026-08-23 04:03:00
15111,15590,434,434,1,finalizado,tarjeta,Callao,Pueblo Libre,Paseo Seve Román 92,Ronda Amada Ródenas 20,26.43,61,48.32,2026-05-12 15:10:00,2026-05-12 15:19:00,2026-05-12 16:20:00
15112,4579,405,405,1,finalizado,billetera,San Borja,Pueblo Libre,C. de Toño Rodrigo 45 Apt. 49 ,Cañada Julio César Vergara 30 Piso 4 ,9.95,26,21.45,2026-06-19 22:52:00,2026-06-19 23:01:00,2026-06-19 23:27:00
15113,2409,596,596,3,finalizado,tarjeta,San Isidro,San Juan de Lurigancho,Cuesta de Teo Lladó 9,Pasadizo María Manuela Saez 489,21.39,84,87.51,2026-03-18 16:10:00,2026-03-18 16:19:00,2026-03-18 17:43:00
15114,12423,511,511,1,finalizado,efectivo,Magdalena,San Juan de Lurigancho,Plaza de Gerardo Murcia 57,Calle Berta Olmedo 880,8.75,23,19.38,2026-05-22 22:19:00,2026-05-22 22:25:00,2026-05-22 22:48:00
15115,5563,202,202,1,finalizado,efectivo,La Molina,San Borja,Via de Carlos Corominas 62,Urbanización de Vito Gimeno 55,19.02,68,50.31,2026-06-23 09:05:00,2026-06-23 09:13:00,2026-06-23 10:21:00
15116,17438,318,318,3,finalizado,billetera,Jesús María,Miraflores,Vial Ruperto Ferrero 7,Cuesta Felipe Ibarra 22 Apt. 99 ,13.00,46,81.07,2026-08-15 19:34:00,2026-08-15 19:35:00,2026-08-15 20:21:00
15117,6748,86,86,2,finalizado,efectivo,La Molina,Magdalena,Calle Perlita Santamaría 996,Pasaje Cecilio Moraleda 7 Piso 2 ,14.88,34,51.24,2026-04-06 08:15:00,2026-04-06 08:22:00,2026-04-06 08:56:00
15118,11347,389,389,2,finalizado,efectivo,Barranco,Miraflores,Callejón Tiburcio Moles 24 Piso 1 ,Pasadizo Genoveva Zapata 9 Puerta 6 ,27.28,83,71.62,2026-06-14 04:25:00,2026-06-14 04:27:00,2026-06-14 05:50:00
15119,6061,176,176,1,finalizado,efectivo,Surco,Jesús María,Rambla de Rocío Terrón 19,Cañada Josefa Castejón 239,5.32,11,15.12,2026-05-24 19:38:00,2026-05-24 19:44:00,2026-05-24 19:55:00
15120,19182,277,277,3,finalizado,tarjeta,La Molina,Pueblo Libre,Avenida de Hernán Pintor 814,Glorieta de Amor Sainz 56 Apt. 99 ,6.76,22,31.08,2026-04-12 17:02:00,2026-04-12 17:05:00,2026-04-12 17:27:00
15121,17369,199,199,2,finalizado,billetera,Jesús María,Barranco,Urbanización Ruperta Valverde 80 Piso 9 ,Cuesta Fulgencio Uribe 158 Apt. 48 ,4.05,14,15.85,2026-05-04 01:39:00,2026-05-04 01:45:00,2026-05-04 01:59:00
15122,7139,531,531,1,finalizado,billetera,Surco,Miraflores,Cuesta Francisca Pujadas 1,Avenida de Aura Silva 21 Apt. 28 ,23.59,54,43.45,2026-06-27 17:40:00,2026-06-27 17:49:00,2026-06-27 18:43:00
15123,9293,148,148,3,finalizado,efectivo,Barranco,Magdalena,Avenida Estrella Cervantes 66,Cuesta Crescencia Sosa 581 Apt. 01 ,5.12,18,39.13,2026-08-30 20:15:00,2026-08-30 20:23:00,2026-08-30 20:41:00
15124,5802,475,475,1,finalizado,efectivo,San Borja,Surco,Pasaje de Graciano Pacheco 577 Apt. 38 ,Alameda Hortensia Heras 31 Apt. 25 ,8.55,33,21.66,2026-06-27 11:14:00,2026-06-27 11:19:00,2026-06-27 11:52:00
15125,11117,125,125,2,finalizado,tarjeta,Pueblo Libre,La Molina,Urbanización de María José Rivero 98,Ronda Ruy Valls 11,10.89,41,34.41,2026-03-30 17:51:00,2026-03-30 17:57:00,2026-03-30 18:38:00
15126,737,492,492,3,finalizado,billetera,Magdalena,Jesús María,Urbanización de Amparo Lumbreras 90,Rambla de Blas Sans 57,19.04,61,72.58,2026-05-01 00:51:00,2026-05-01 00:59:00,2026-05-01 02:00:00
15127,17878,407,407,2,finalizado,tarjeta,Callao,Barranco,Ronda de Emigdio Cortina 17,Callejón de Íngrid Villalobos 95 Apt. 81 ,26.68,93,73.95,2026-05-14 06:21:00,2026-05-14 06:22:00,2026-05-14 07:55:00
15128,17557,144,144,1,finalizado,efectivo,Miraflores,Surco,Acceso Manuel Pou 2,Glorieta de Adriana Llabrés 80 Puerta 6 ,8.12,28,19.93,2026-05-25 22:17:00,2026-05-25 22:25:00,2026-05-25 22:53:00
15129,14179,293,293,2,finalizado,tarjeta,San Juan de Lurigancho,Lince,Cañada de Dora Colomer 52 Puerta 5 ,Glorieta de Wálter Zapata 95,1.30,4,11.70,2026-06-14 18:52:00,2026-06-14 18:55:00,2026-06-14 18:59:00
15130,2288,378,378,2,finalizado,billetera,Surco,Callao,Pasaje de Claudia Bayona 11,Avenida de Cristian Ocaña 838 Puerta 8 ,26.69,63,64.36,2026-06-30 17:31:00,2026-06-30 17:39:00,2026-06-30 18:42:00
15131,1108,373,373,2,finalizado,tarjeta,San Isidro,Jesús María,Via de Gabriela Escribano 17,Rambla de Adela Navarrete 57 Apt. 44 ,8.66,19,32.58,2026-06-08 19:16:00,2026-06-08 19:22:00,2026-06-08 19:41:00
15132,14584,137,137,3,finalizado,efectivo,Lince,Jesús María,Calle Bárbara Delgado 46,Pasadizo Virginia Juliá 209,15.20,43,85.48,2026-08-20 09:50:00,2026-08-20 09:59:00,2026-08-20 10:42:00
15133,1477,460,460,1,finalizado,tarjeta,Surco,Miraflores,Paseo Severiano Cardona 55,Plaza de Guadalupe Herrera 48 Piso 5 ,3.16,12,12.57,2026-06-22 08:28:00,2026-06-22 08:32:00,2026-06-22 08:44:00
15134,12990,209,209,2,finalizado,tarjeta,Lince,Miraflores,Paseo Rubén Ayuso 5,Cañada de Fidel Peinado 803 Puerta 0 ,21.18,71,58.93,2026-08-21 23:35:00,2026-08-21 23:44:00,2026-08-22 00:55:00
15135,19472,433,433,2,finalizado,efectivo,La Molina,Miraflores,Cuesta Nazaret Peinado 246,Urbanización Baldomero Rozas 66 Puerta 7 ,24.43,76,65.24,2026-07-04 21:37:00,2026-07-04 21:45:00,2026-07-04 23:01:00
15136,12459,412,412,2,finalizado,billetera,San Juan de Lurigancho,Surco,Calle Encarna Vendrell 54,Cañada de Raquel Morcillo 1,6.71,15,20.03,2026-06-10 11:03:00,2026-06-10 11:08:00,2026-06-10 11:23:00
15137,1101,387,387,3,finalizado,tarjeta,La Molina,Jesús María,Pasaje Modesta Rojas 360,Cuesta de Íngrid Recio 4 Apt. 34 ,13.37,49,56.12,2026-05-21 13:53:00,2026-05-21 13:54:00,2026-05-21 14:43:00
15138,9881,174,174,1,finalizado,tarjeta,San Juan de Lurigancho,Magdalena,Cañada José Manuel Llorente 20,Rambla Eusebio Lobato 25,4.11,16,12.52,2026-03-20 10:25:00,2026-03-20 10:28:00,2026-03-20 10:44:00
15139,4050,56,56,3,finalizado,tarjeta,San Juan de Lurigancho,Magdalena,Urbanización de Graciano Torrent 19,Calle de Dominga Rueda 48 Puerta 1 ,13.04,46,54.13,2026-08-27 10:31:00,2026-08-27 10:38:00,2026-08-27 11:24:00
15140,3357,496,496,2,finalizado,tarjeta,Jesús María,San Juan de Lurigancho,Urbanización Ileana Infante 93 Puerta 7 ,Vial Nidia Arias 153 Puerta 0 ,17.17,49,62.20,2026-04-05 19:09:00,2026-04-05 19:14:00,2026-04-05 20:03:00
15141,19157,593,593,3,finalizado,tarjeta,Callao,La Molina,Alameda Raúl Jódar 5,Acceso Adolfo Pedraza 89,15.70,44,58.41,2026-07-28 14:54:00,2026-07-28 14:56:00,2026-07-28 15:40:00
15142,13438,213,213,2,finalizado,efectivo,Barranco,Jesús María,Plaza Geraldo Roman 33,Camino de Natividad Trillo 31 Puerta 2 ,18.55,42,45.84,2026-05-17 02:49:00,2026-05-17 02:53:00,2026-05-17 03:35:00
15143,8960,520,520,1,finalizado,billetera,Callao,Barranco,Alameda de Hermenegildo Cordero 53,Callejón de Eusebio Galindo 73,14.19,52,32.61,2026-03-06 21:28:00,2026-03-06 21:37:00,2026-03-06 22:29:00
15144,12855,522,522,2,finalizado,efectivo,San Isidro,San Borja,C. de Félix Lasa 60,Pasaje Ramón Segovia 18 Apt. 92 ,3.31,11,13.82,2026-07-02 05:15:00,2026-07-02 05:24:00,2026-07-02 05:35:00
15145,12353,4,4,3,finalizado,tarjeta,Miraflores,Lince,C. de Remedios Mascaró 38,Paseo Melchor Pelayo 55 Piso 6 ,16.32,42,88.09,2026-05-07 08:11:00,2026-05-07 08:18:00,2026-05-07 09:00:00
15146,3856,60,60,1,finalizado,tarjeta,San Isidro,Pueblo Libre,Camino Adriana Adán 3 Puerta 8 ,Calle Amalia Marin 87,25.91,97,56.75,2026-05-28 13:52:00,2026-05-28 13:55:00,2026-05-28 15:32:00
15147,10986,412,412,3,finalizado,tarjeta,San Borja,Jesús María,Avenida de Piedad Pinto 2,Glorieta Jose Manuel Agullo 8 Puerta 4 ,18.07,71,75.19,2026-08-11 00:48:00,2026-08-11 00:55:00,2026-08-11 02:06:00
15148,16854,247,247,2,finalizado,tarjeta,Lince,La Molina,Ronda Julieta Bermudez 63,Camino Blas Sarmiento 44,5.44,13,17.55,2026-05-20 02:48:00,2026-05-20 02:50:00,2026-05-20 03:03:00
15149,5985,405,405,2,finalizado,billetera,Barranco,Jesús María,C. María Dolores Guardiola 5,Alameda de Claudia Angulo 68 Puerta 9 ,21.05,53,52.98,2026-07-11 21:14:00,2026-07-11 21:17:00,2026-07-11 22:10:00
15150,13253,534,534,2,finalizado,efectivo,Barranco,San Isidro,Calle de Fito Saavedra 85 Piso 0 ,Vial Blanca Posada 6,10.72,42,34.48,2026-06-13 06:01:00,2026-06-13 06:03:00,2026-06-13 06:45:00
15151,2333,575,575,2,finalizado,efectivo,San Borja,Jesús María,Plaza de Reynaldo Bernal 683 Puerta 7 ,Plaza de Azahara Tomé 46,17.82,41,60.02,2026-03-07 20:07:00,2026-03-07 20:16:00,2026-03-07 20:57:00
15152,13133,330,330,3,finalizado,billetera,Magdalena,Callao,Plaza Román Villalobos 2,Ronda de Guiomar Perez 13 Piso 6 ,10.46,26,40.10,2026-08-03 23:23:00,2026-08-03 23:26:00,2026-08-03 23:52:00
15153,9875,356,356,2,finalizado,billetera,Lince,Miraflores,Acceso de Victor Manuel Teruel 172,Acceso de Graciano Pino 7 Apt. 58 ,7.03,25,23.69,2026-08-05 22:12:00,2026-08-05 22:16:00,2026-08-05 22:41:00
15154,17333,78,78,2,finalizado,billetera,Jesús María,San Isidro,Glorieta Omar Baeza 6,Via de Paula Barriga 17 Piso 2 ,22.89,81,64.61,2026-06-01 06:11:00,2026-06-01 06:18:00,2026-06-01 07:39:00
15155,18002,18,18,1,finalizado,tarjeta,San Isidro,Surco,Pasadizo de Juan Bautista Gabaldón 9,Alameda de María Ángeles Cózar 348 Piso 8 ,14.21,49,38.26,2026-05-06 19:04:00,2026-05-06 19:10:00,2026-05-06 19:59:00
15156,1799,209,209,1,finalizado,tarjeta,Magdalena,Lince,Acceso Juanita Gallo 4 Piso 9 ,Urbanización de Juan Manuel Nogués 14 Piso 7 ,16.83,53,35.76,2026-08-07 16:54:00,2026-08-07 16:56:00,2026-08-07 17:49:00
15157,18550,155,155,1,finalizado,efectivo,Surco,La Molina,Rambla de Duilio Roldan 727 Apt. 79 ,Camino de Hilda Marcos 66 Puerta 0 ,18.14,53,44.64,2026-07-31 19:15:00,2026-07-31 19:21:00,2026-07-31 20:14:00
