id,viaje_id,orden,distrito,direccion,latitud,longitud,llegada_en
5811,10294,1,Barranco,Urbanización de Amor Aguiló 21,-11.995679,-77.001171,2026-08-05 20:39:00
5812,10297,1,Jesús María,Rambla de Américo Silva 1,-12.060982,-76.919660,2026-07-30 09:00:00
5813,10297,2,Miraflores,Pasadizo Régulo Salmerón 65,-11.965715,-76.987837,2026-08-29 09:07:00
5814,10298,1,Surco,Ronda Nydia Rosell 6 Piso 4 ,-12.169254,-77.051327,2026-05-08 06:54:00
5815,10298,2,San Borja,Ronda Gerónimo Riba 26 Apt. 29 ,-11.995845,-76.919739,2026-06-05 13:37:00
5816,10299,1,La Molina,Urbanización Apolinar Lluch 507,-12.061628,-77.141360,2026-04-07 12:14:00
5817,10303,1,Pueblo Libre,Plaza de Victor Cárdenas 7 Puerta 1 ,-12.075573,-77.122181,2026-05-08 00:55:00
5818,10305,1,Jesús María,Camino Aureliano Blasco 29,-12.165581,-76.965707,2026-04-11 22:45:00
5819,10306,1,La Molina,Ronda Evaristo Pozuelo 22,-12.166318,-76.928015,2026-07-05 00:30:00
5820,10309,1,San Juan de Lurigancho,Pasadizo de Nidia Arellano 3,-12.027794,-76.951479,2026-07-15 08:27:00
5821,10311,1,San Isidro,Alameda de Vera Peñalver 142,-12.172616,-77.108402,2026-06-04 07:46:00
5822,10311,2,San Isidro,Ronda de Eugenia Montes 181 Apt. 24 ,-12.166382,-77.063782,2026-07-22 01:45:00
5823,10315,1,San Juan de Lurigancho,Via Lucila Bosch 240 Puerta 8 ,-11.978814,-76.926959,2026-05-14 23:28:00
5824,10319,1,Barranco,Avenida Catalina Arcos 17,-11.973919,-77.093007,2026-08-20 23:48:00
5825,10326,1,Surco,Cañada de Íñigo Viñas 88 Apt. 30 ,-12.099159,-76.975479,2026-08-05 03:04:00
5826,10329,1,San Isidro,Glorieta Rocío Mateos 2,-12.040320,-77.061345,2026-05-17 14:36:00
5827,10332,1,La Molina,Vial Rodrigo Farré 96,-12.086286,-77.011042,2026-08-14 07:08:00
5828,10334,1,Callao,Rambla Donato Botella 791 Piso 2 ,-12.169592,-76.952725,2026-04-01 22:05:00
5829,10335,1,La Molina,Pasaje de Adelia Castells 801,-12.051908,-76.984911,2026-03-15 17:00:00
5830,10338,1,San Isidro,Vial de Isabel Quero 466 Piso 4 ,-12.087348,-77.141815,2026-05-22 18:09:00
5831,10339,1,La Molina,Alameda de José Romero 8 Apt. 36 ,-12.122881,-76.908481,2026-07-09 04:06:00
5832,10340,1,La Molina,Via de Cirino Bustos 44 Apt. 19 ,-12.146653,-77.042030,2026-06-21 15:32:00
5833,10341,1,Surco,Calle de Blanca Herrero 34,-12.033750,-77.111652,2026-08-07 20:47:00
5834,10347,1,Callao,Alameda Quique Posada 42,-12.046715,-76.924890,2026-08-20 11:58:00
5835,10349,1,La Molina,Acceso Leire Jove 766 Apt. 83 ,-12.019591,-76.910234,2026-08-18 18:40:00
5836,10350,1,La Molina,Pasadizo de Rubén Adadia 1,-11.990859,-76.914497,2026-06-19 04:18:00
5837,10350,2,Callao,Urbanización de Perlita Cid 38,-12.193303,-76.991434,2026-08-27 19:26:00
5838,10353,1,Pueblo Libre,Vial Dominga Barriga 8,-12.088387,-77.130500,2026-05-05 15:58:00
5839,10353,2,Barranco,Plaza Alcides Castells 55 Apt. 97 ,-12.102945,-77.011615,2026-06-02 21:43:00
5840,10355,1,Callao,Alameda de Eva Cerdán 41,-12.153540,-76.990858,2026-06-24 15:56:00
5841,10358,1,Magdalena,Cuesta de Mateo Vázquez 66,-12.094448,-76.974566,2026-03-10 21:08:00
5842,10360,1,La Molina,Vial de Benito Montaña 74 Puerta 2 ,-11.977627,-76.909929,2026-07-25 09:18:00
5843,10368,1,San Juan de Lurigancho,Cuesta de Florentina Bello 906,-12.125980,-77.123260,2026-07-06 02:38:00
5844,10371,1,Jesús María,Camino de Samu Vilalta 326,-11.995701,-77.043235,2026-07-16 04:16:00
5845,10371,2,Callao,Glorieta Modesta Maestre 269 Apt. 66 ,-12.187369,-76.968720,2026-04-08 01:06:00
5846,10375,1,San Juan de Lurigancho,Pasadizo de Sonia Gisbert 91,-12.196256,-77.004126,2026-07-22 16:39:00
5847,10377,1,Magdalena,Plaza de Paulino Cal 5 Piso 6 ,-12.111914,-77.122575,2026-04-08 03:47:00
5848,10379,1,San Juan de Lurigancho,Rambla de Alfredo Carbajo 7,-12.089787,-77.074283,2026-08-28 08:22:00
5849,10380,1,Magdalena,Avenida Tito Mármol 69 Apt. 09 ,-12.193951,-77.030398,2026-05-24 17:47:00
5850,10381,1,La Molina,Calle de Aroa Cabo 65 Piso 2 ,-12.080020,-77.145471,2026-03-16 16:57:00
5851,10382,1,San Borja,Calle de Onofre Acosta 4,-11.985117,-76.921002,2026-03-15 16:56:00
5852,10383,1,La Molina,Rambla Toni Benavente 578 Piso 9 ,-12.023088,-77.008545,2026-05-28 07:35:00
5853,10386,1,La Molina,Ronda Jesusa Andres 5,-12.085884,-77.011827,2026-03-19 09:50:00
5854,10386,2,Surco,Via Ceferino Artigas 80,-12.023728,-76.982229,2026-04-13 01:18:00
5855,10387,1,Miraflores,Callejón de Noemí Somoza 62,-12.064678,-76.917644,2026-06-14 00:18:00
5856,10387,2,San Isidro,Cuesta de Fabián Puente 23,-11.993752,-77.067694,2026-03-28 13:15:00
5857,10390,1,San Isidro,C. de Bernardo Merino 6 Apt. 17 ,-12.152768,-76.925188,2026-03-06 16:09:00
5858,10390,2,Miraflores,Alameda Marc Mora 25,-11.990971,-77.081655,2026-08-01 13:43:00
5859,10391,1,San Juan de Lurigancho,Paseo de Eva Roca 555,-12.052884,-77.115055,2026-05-04 13:54:00
5860,10392,1,La Molina,Avenida de Miguel Ángel Montesinos 370 Apt. 60 ,-12.118260,-76.925862,2026-06-26 01:15:00
5861,10397,1,Surco,Avenida Ruperta Rosa 28 Piso 0 ,-12.010329,-77.067459,2026-03-02 20:08:00
5862,10402,1,San Isidro,Alameda Patricio Aznar 70 Apt. 74 ,-12.099130,-76.949715,2026-08-19 23:58:00
5863,10402,2,Magdalena,Glorieta Rubén Robledo 69 Piso 4 ,-12.100759,-76.922823,2026-07-17 13:02:00
5864,10403,1,San Juan de Lurigancho,Paseo de Abigaíl Cano 60 Apt. 63 ,-12.156417,-76.908099,2026-07-21 04:38:00
5865,10403,2,San Juan de Lurigancho,Pasaje de Máximo Barrios 12 Piso 5 ,-12.141924,-77.114760,2026-04-29 12:05:00
5866,10404,1,Pueblo Libre,Alameda de Natalio Falcón 20,-12.007288,-77.005957,2026-03-01 07:16:00
5867,10406,1,Lince,Camino de Fausto Pulido 88 Puerta 9 ,-12.078195,-76.986396,2026-03-14 10:28:00
5868,10407,1,La Molina,Rambla de Marco Cobos 7,-12.190317,-76.947411,2026-08-14 13:40:00
5869,10407,2,Magdalena,Via Yago Arnau 9,-12.035811,-76.916269,2026-08-20 10:34:00
5870,10410,1,Surco,Alameda de Tristán Ramón 73,-12.023026,-77.085177,2026-07-03 12:37:00
5871,10412,1,San Borja,C. Rosalía Amaya 73 Piso 2 ,-11.953739,-77.028006,2026-06-19 19:37:00
5872,10412,2,Barranco,C. Dimas Olivera 96,-12.000926,-77.006871,2026-08-21 07:32:00
5873,10416,1,Callao,Pasadizo Verónica Pedrosa 31,-12.189416,-76.927532,2026-06-17 12:34:00
5874,10419,1,San Isidro,Ronda Salud Infante 96,-12.124625,-77.133761,2026-08-09 06:15:00
5875,10420,1,La Molina,Cuesta Fito Cáceres 2,-12.000733,-77.043799,2026-06-06 11:22:00
5876,10421,1,La Molina,Cuesta de Héctor Aguirre 21 Piso 0 ,-11.992005,-76.906095,2026-04-04 18:51:00
5877,10426,1,San Juan de Lurigancho,Acceso Eliseo Pastor 55,-12.096248,-76.978435,2026-06-13 12:25:00
5878,10427,1,Jesús María,Urbanización de Celia Macías 430 Apt. 28 ,-12.125362,-76.965654,2026-08-19 19:10:00
5879,10430,1,Surco,Cañada Marisela Alba 1,-12.102161,-77.132162,2026-05-15 11:37:00
5880,10430,2,San Juan de Lurigancho,Callejón Ámbar Fajardo 78 Piso 8 ,-11.955950,-76.970291,2026-03-29 03:20:00
5881,10432,1,Pueblo Libre,Paseo Felicia Calderón 63 Apt. 75 ,-12.076497,-77.108957,2026-04-01 04:25:00
5882,10432,2,La Molina,Calle de Aristides Cordero 170 Apt. 96 ,-12.189115,-77.039574,2026-05-28 03:26:00
5883,10434,1,Miraflores,C. Jose Francisco Vilar 339 Piso 8 ,-12.051665,-77.031030,2026-08-20 11:51:00
5884,10434,2,Miraflores,Callejón Berta Llopis 6,-12.168001,-77.105991,2026-07-12 08:54:00
5885,10436,1,Jesús María,Calle de Paloma Calvet 80,-11.993750,-77.076887,2026-08-24 17:07:00
5886,10442,1,Surco,Urbanización Adrián Calleja 408,-12.196990,-76.939945,2026-07-28 14:38:00
5887,10444,1,Pueblo Libre,Via Aurelia Barberá 472 Puerta 6 ,-12.145472,-77.125725,2026-05-31 11:42:00
5888,10445,1,Miraflores,Urbanización Serafina Poza 966,-12.035511,-77.046407,2026-07-31 14:23:00
5889,10445,2,Barranco,Acceso Feliciana Herranz 18,-12.149133,-77.063281,2026-06-14 15:26:00
5890,10448,1,San Borja,Via Rosalinda Rosales 642,-11.987955,-77.003964,2026-04-09 14:05:00
5891,10449,1,La Molina,Cuesta Teodoro Carbonell 98 Puerta 5 ,-11.982432,-77.012921,2026-07-03 11:33:00
5892,10452,1,Jesús María,Paseo de Joaquín Perea 3 Piso 8 ,-12.087841,-77.149754,2026-06-15 18:25:00
5893,10454,1,Miraflores,Glorieta Elvira Torralba 59 Puerta 9 ,-12.168338,-77.048384,2026-03-28 10:13:00
5894,10454,2,Barranco,Alameda de Teobaldo Osorio 12 Piso 7 ,-12.097483,-76.931215,2026-04-01 13:55:00
5895,10458,1,Jesús María,Glorieta de Erasmo Amaya 3 Apt. 66 ,-11.987381,-76.930594,2026-08-29 12:44:00
5896,10462,1,San Isidro,Callejón de Aitana Gómez 77 Piso 1 ,-12.113722,-76.964860,2026-03-25 19:35:00
5897,10462,2,Callao,C. de Carmen Corominas 20 Piso 6 ,-12.054582,-76.932052,2026-05-02 05:46:00
5898,10464,1,La Molina,Plaza Berto Parra 52 Piso 3 ,-12.125003,-76.995916,2026-06-18 10:53:00
5899,10468,1,Magdalena,Avenida Rosaura Franco 8,-12.028805,-76.937000,2026-05-04 00:01:00
5900,10469,1,San Isidro,Acceso Vilma Mateos 53,-12.040953,-76.934821,2026-07-13 19:31:00
5901,10470,1,Lince,Glorieta de Paula Fábregas 94,-12.162133,-77.008950,2026-05-02 18:45:00
5902,10476,1,Miraflores,Pasaje Violeta Plaza 63,-12.077136,-76.906566,2026-07-23 23:17:00
5903,10476,2,Miraflores,Acceso Reina Antúnez 2 Piso 7 ,-12.018790,-77.129993,2026-08-04 22:36:00
5904,10478,1,San Borja,Via Jorge Egea 76 Apt. 23 ,-12.105934,-77.036145,2026-06-04 14:49:00
5905,10484,1,San Juan de Lurigancho,Plaza Eleuterio Mateu 95,-11.988587,-77.022290,2026-03-29 14:51:00
5906,10487,1,Pueblo Libre,Paseo de Aurelio Chamorro 7 Apt. 11 ,-12.093751,-77.102269,2026-07-03 14:12:00
5907,10489,1,Magdalena,Glorieta Estefanía Benitez 5,-12.172229,-77.127700,2026-03-14 07:39:00
5908,10490,1,San Borja,C. de Encarnita Tamayo 6 Apt. 31 ,-11.978193,-77.099026,2026-07-14 21:26:00
5909,10491,1,La Molina,Cuesta de Evelia Mendizábal 272,-11.996658,-76.922747,2026-08-08 00:03:00
5910,10493,1,Callao,Glorieta Albina Diez 88 Piso 3 ,-12.087286,-76.955311,2026-05-17 21:37:00
5911,10495,1,La Molina,Via de Isidro Domínguez 84,-11.986547,-76.984177,2026-07-02 03:30:00
5912,10496,1,Barranco,Plaza Hernán Torres 40,-12.062975,-76.925305,2026-05-09 05:27:00
5913,10497,1,San Isidro,Camino de Alexandra Hervia 42,-12.175194,-76.920265,2026-08-21 15:15:00
5914,10498,1,Callao,Paseo de Poncio Tena 35,-12.073096,-76.992214,2026-03-25 07:52:00
5915,10501,1,La Molina,Plaza de Consuelo González 7,-12.157531,-76.944045,2026-05-24 14:21:00
5916,10501,2,San Isidro,Vial Timoteo Tejera 5 Piso 7 ,-12.123494,-76.963081,2026-08-07 16:47:00
5917,10503,1,Magdalena,Callejón de Ainoa Ocaña 35,-11.972140,-77.118502,2026-05-27 11:35:00
5918,10504,1,Miraflores,Alameda de Ale Puig 28 Apt. 90 ,-12.080853,-77.127910,2026-05-13 20:11:00
5919,10505,1,San Isidro,Rambla de Azahara Rocha 69 Piso 2 ,-12.183155,-76.981909,2026-05-03 23:25:00
5920,10505,2,Surco,Callejón de Blanca Redondo 29,-12.024336,-76.904245,2026-03-19 08:51:00
5921,10507,1,Pueblo Libre,Glorieta de Daniel Ayllón 81,-11.980234,-77.063762,2026-07-10 06:24:00
5922,10508,1,Miraflores,Glorieta de Jose Angel Alcalá 50,-12.112992,-77.130019,2026-06-10 18:42:00
5923,10515,1,Lince,Rambla de Leopoldo Español 55,-12.161453,-76.991898,2026-04-12 13:05:00
5924,10516,1,San Borja,Pasaje Emilia Iglesia 67,-11.986537,-77.132614,2026-04-13 20:16:00
5925,10516,2,Jesús María,Acceso Florentino Aragonés 8 Piso 7 ,-12.199148,-77.025186,2026-07-21 01:54:00
5926,10522,1,La Molina,Via Jordana Rosell 98 Piso 2 ,-11.957012,-76.951435,2026-03-29 12:20:00
5927,10526,1,Lince,Urbanización de Narcisa Casanova 3,-11.961963,-77.093708,2026-06-28 14:01:00
5928,10526,2,San Borja,Avenida de Leonardo Nicolás 39,-12.181355,-76.913249,2026-07-30 19:54:00
5929,10527,1,Magdalena,Plaza de Dora Baena 74,-12.089806,-77.006153,2026-08-17 13:55:00
5930,10529,1,Pueblo Libre,Plaza Cayetana Carballo 5,-11.992946,-77.019060,2026-05-31 03:48:00
5931,10530,1,Barranco,C. Fito Acuña 56 Puerta 9 ,-12.072856,-76.964990,2026-04-10 01:10:00
5932,10531,1,La Molina,Callejón de Salvador Lorenzo 22 Piso 9 ,-12.140536,-77.042526,2026-03-21 01:47:00
5933,10533,1,Magdalena,Vial Néstor Pazos 45 Apt. 88 ,-12.161944,-77.059938,2026-04-21 22:30:00
5934,10536,1,Lince,Pasaje de Mohamed Ordóñez 66,-11.989215,-77.055328,2026-04-07 00:25:00
5935,10537,1,Jesús María,Acceso Dani Machado 112 Piso 5 ,-11.974451,-77.030113,2026-04-09 20:07:00
5936,10539,1,Magdalena,Camino Adán Bellido 4 Puerta 8 ,-12.099071,-77.034847,2026-05-02 01:15:00
5937,10539,2,Miraflores,Vial de Luisina Jáuregui 81 Apt. 86 ,-12.198552,-76.924029,2026-07-10 15:20:00
5938,10543,1,Pueblo Libre,Rambla Chus Fuertes 592,-12.021201,-76.989150,2026-07-02 18:12:00
5939,10546,1,Barranco,Vial de Benita Prado 2 Apt. 15 ,-12.122337,-77.124333,2026-06-27 02:49:00
5940,10549,1,Miraflores,C. Sabas Gibert 8,-11.991702,-77.145482,2026-07-20 10:05:00
5941,10549,2,Barranco,Via Balduino Sotelo 40 Apt. 23 ,-12.043154,-77.005074,2026-03-20 01:03:00
5942,10552,1,Surco,Paseo Marcelo Duran 2 Apt. 08 ,-11.967301,-77.126955,2026-03-15 04:53:00
5943,10553,1,La Molina,Pasadizo de Camila Torrent 20 Puerta 1 ,-12.133973,-76.915679,2026-04-07 20:22:00
5944,10555,1,Miraflores,Pasadizo de Jenaro Solís 10 Piso 4 ,-12.036169,-76.980719,2026-08-27 05:32:00
5945,10556,1,Surco,Via de Bonifacio Ochoa 90 Puerta 3 ,-12.124345,-76.994116,2026-05-25 04:16:00
5946,10556,2,Miraflores,Rambla Borja Calvo 8 Puerta 7 ,-11.956037,-77.077569,2026-03-18 17:14:00
5947,10558,1,Magdalena,Alameda de Nereida Roig 52 Puerta 0 ,-12.166854,-76.977055,2026-05-18 05:24:00
5948,10558,2,Pueblo Libre,Glorieta de Jeremías Llamas 8 Apt. 49 ,-11.984256,-77.007958,2026-06-15 04:25:00
5949,10561,1,San Isidro,Cuesta Martina Bonet 12 Piso 4 ,-12.142770,-76.921570,2026-08-16 02:35:00
5950,10563,1,Jesús María,Plaza de Susanita Díaz 84 Apt. 20 ,-12.003904,-76.945172,2026-08-02 04:09:00
5951,10564,1,Magdalena,Vial de Iker Arnal 4,-11.951876,-77.139439,2026-03-19 11:17:00
5952,10565,1,Barranco,Ronda Celestino Santamaria 3 Piso 5 ,-12.023041,-77.135380,2026-04-12 11:47:00
5953,10565,2,Miraflores,Acceso de Sara Frutos 7 Puerta 2 ,-12.145318,-77.088553,2026-06-15 15:10:00
5954,10566,1,San Borja,Alameda Agustina Álvarez 95,-12.111805,-76.934659,2026-06-16 04:06:00
5955,10566,2,San Juan de Lurigancho,Urbanización de Estela Solano 494 Piso 6 ,-12.030035,-76.971619,2026-08-09 18:58:00
5956,10568,1,San Borja,Camino Hernando Acevedo 328,-12.007299,-76.979394,2026-06-02 20:18:00
5957,10569,1,Jesús María,Cuesta de Marcial Bauzà 33,-11.963380,-77.080864,2026-04-26 22:56:00
5958,10570,1,San Borja,Glorieta de Felipa Gallo 96,-12.159771,-77.054157,2026-04-14 22:51:00
5959,10572,1,Barranco,Via Gabino Leiva 64,-12.157223,-77.144174,2026-07-15 19:47:00
5960,10573,1,San Isidro,Callejón Vinicio Fuster 71,-12.123176,-77.129965,2026-08-10 20:51:00
5961,10577,1,San Borja,C. Régulo Larrea 89 Puerta 6 ,-12.092377,-76.999482,2026-03-09 21:08:00
5962,10579,1,Jesús María,Pasadizo Calixto Cepeda 95 Apt. 82 ,-12.016856,-76.995785,2026-05-06 10:50:00
5963,10580,1,Pueblo Libre,C. Martirio Vilalta 31,-12.027837,-76.998803,2026-06-08 04:12:00
5964,10582,1,San Juan de Lurigancho,Rambla Juan Francisco Reina 47,-12.160739,-77.107246,2026-04-24 18:08:00
5965,10583,1,Pueblo Libre,Urbanización Teodoro Alcalá 24 Puerta 7 ,-12.126805,-77.041365,2026-08-06 06:51:00
5966,10587,1,San Isidro,Rambla de Alicia Jove 237 Puerta 8 ,-12.106817,-77.116409,2026-06-07 03:08:00
5967,10588,1,Jesús María,Avenida Marco Ramirez 55,-12.170388,-77.016998,2026-03-24 07:47:00
5968,10591,1,Barranco,Cuesta de Úrsula Roman 82 Puerta 9 ,-11.950827,-77.104151,2026-08-15 16:08:00
5969,10592,1,Lince,Cuesta Roque Arce 83 Apt. 10 ,-11.995276,-76.936045,2026-03-17 10:51:00
5970,10593,1,La Molina,Acceso Adrián Quesada 74 Piso 9 ,-12.135391,-76.988259,2026-07-14 09:43:00
5971,10593,2,La Molina,Camino Paca Terrón 56 Piso 2 ,-12.111843,-76.942740,2026-05-05 07:24:00
5972,10595,1,Lince,Acceso de Dalila Portillo 45,-12.034569,-76.996435,2026-04-13 05:12:00
5973,10596,1,Callao,Callejón de Severo Gras 85 Piso 8 ,-12.051593,-76.956001,2026-04-26 11:40:00
5974,10598,1,Magdalena,Plaza Zacarías Santiago 63,-12.199171,-76.946058,2026-05-24 11:26:00
5975,10603,1,La Molina,Alameda de Domitila Marí 6,-12.051510,-77.135129,2026-06-19 12:26:00
5976,10605,1,San Borja,Paseo de Morena Dominguez 54 Piso 0 ,-11.992795,-76.912125,2026-03-31 17:48:00
5977,10607,1,Miraflores,Cuesta Ximena Bilbao 92 Puerta 2 ,-12.114555,-77.049965,2026-08-26 02:39:00
5978,10607,2,Jesús María,Vial de Nerea Jimenez 9,-12.061958,-77.047216,2026-06-13 10:51:00
5979,10612,1,Miraflores,Avenida Manuel Vilanova 72,-11.952683,-76.931128,2026-03-23 02:34:00
5980,10614,1,Magdalena,Avenida de Berto Llanos 12 Puerta 0 ,-12.112484,-77.135712,2026-03-24 02:10:00
5981,10617,1,Pueblo Libre,Camino Montserrat Armengol 83 Piso 0 ,-12.079488,-77.002158,2026-03-05 12:20:00
5982,10620,1,San Borja,Camino Griselda Leon 62 Puerta 8 ,-12.007791,-77.053432,2026-04-21 07:16:00
5983,10621,1,Pueblo Libre,Paseo de Ester Burgos 60,-12.187852,-76.901814,2026-06-12 22:34:00
5984,10623,1,San Borja,Paseo Tomasa Velasco 10 Piso 2 ,-12.120982,-77.013837,2026-05-07 15:56:00
5985,10624,1,Pueblo Libre,Paseo de Dorita Aguirre 1 Apt. 52 ,-12.098130,-76.904327,2026-03-12 13:30:00
5986,10626,1,San Isidro,Cañada Aránzazu Dávila 28,-12.062508,-76.930188,2026-06-21 10:03:00
5987,10632,1,Pueblo Libre,Camino Hermenegildo Talavera 43,-11.997163,-77.023927,2026-05-09 00:57:00
5988,10636,1,Lince,Camino de Chuy Sala 9 Apt. 44 ,-12.192005,-77.045748,2026-08-02 04:49:00
5989,10637,1,San Juan de Lurigancho,Avenida Ambrosio Piña 28,-12.092628,-76.904044,2026-06-22 13:33:00
5990,10638,1,Surco,Pasaje Arsenio Checa 71,-11.977764,-77.006720,2026-04-22 16:16:00
5991,10638,2,Miraflores,Ronda Prudencia Carreras 51 Puerta 7 ,-12.041688,-77.107783,2026-05-28 00:46:00
5992,10641,1,Lince,Glorieta de Rodrigo Antón 7 Piso 9 ,-12.057109,-76.903175,2026-04-14 05:43:00
5993,10642,1,Surco,Callejón Vicente Ferreras 36 Puerta 3 ,-12.084827,-77.019895,2026-04-17 16:26:00
5994,10644,1,Surco,Urbanización Valeria Olivera 28,-12.055307,-77.004488,2026-06-22 22:39:00
5995,10645,1,Surco,Vial de Darío Dávila 9,-12.033650,-77.061699,2026-03-08 20:35:00
5996,10645,2,La Molina,Via Silvia Calderon 9 Piso 4 ,-12.172669,-76.986261,2026-07-14 07:25:00
5997,10646,1,La Molina,Cuesta de Victor Manuel Posada 966 Puerta 6 ,-12.049189,-76.943648,2026-06-05 17:33:00
5998,10648,1,Jesús María,Plaza Edu Morata 267,-12.147329,-77.001701,2026-03-13 05:59:00
5999,10648,2,San Juan de Lurigancho,Avenida Chita Alegre 55,-12.154521,-77.142180,2026-05-16 20:02:00
6000,10649,1,San Isidro,Pasadizo de Georgina Bárcena 38 Apt. 26 ,-12.174092,-76.969418,2026-06-27 22:37:00
6001,10651,1,Barranco,Cañada Irene Cortés 794 Puerta 0 ,-12.030087,-77.008160,2026-04-19 00:23:00
6002,10652,1,Barranco,Alameda Hipólito Pombo 59,-12.095171,-77.042982,2026-03-27 12:58:00
6003,10652,2,Lince,Cuesta de Carmela Alberdi 23 Apt. 90 ,-12.040559,-76.980220,2026-08-29 20:16:00
6004,10653,1,Surco,Rambla de Segismundo Barceló 341,-12.149513,-76.959712,2026-06-18 06:36:00
6005,10653,2,Surco,Calle de Elisabet Nogueira 2 Apt. 35 ,-11.981307,-77.073091,2026-05-06 03:32:00
6006,10661,1,Magdalena,Avenida de Reinaldo Ferrando 87,-12.003928,-77.089831,2026-04-03 11:10:00
6007,10663,1,San Juan de Lurigancho,Glorieta de Tito Vélez 445,-12.163334,-77.065235,2026-04-29 10:11:00
6008,10667,1,San Borja,Ronda de Eligio Torrent 67,-12.016848,-77.133421,2026-07-18 11:23:00
6009,10667,2,La Molina,Pasadizo de René Nogués 2 Apt. 15 ,-12.134297,-76.966963,2026-04-16 07:14:00
6010,10668,1,San Borja,Cañada de Leonardo Cerdá 54 Puerta 6 ,-12.158817,-77.074728,2026-07-03 09:36:00
6011,10668,2,Jesús María,Ronda de Nazaret Hervia 27 Puerta 4 ,-11.973862,-77.130027,2026-08-20 10:29:00
6012,10671,1,Pueblo Libre,Glorieta Serafina Valbuena 57 Apt. 78 ,-12.193697,-76.999109,2026-03-15 16:54:00
6013,10671,2,San Borja,Cuesta Carmela Cordero 55,-12.197050,-77.115482,2026-06-08 08:20:00
6014,10673,1,Callao,Pasaje Vito Linares 36 Puerta 1 ,-12.182271,-77.106268,2026-08-09 05:44:00
6015,10674,1,Jesús María,Cañada de Ámbar Martinez 62,-12.080787,-77.066298,2026-07-28 07:42:00
6016,10674,2,San Isidro,Cuesta Nadia Neira 244 Puerta 9 ,-11.992242,-77.054368,2026-08-14 14:16:00
6017,10678,1,Miraflores,Cuesta de Blanca Comas 585 Piso 2 ,-12.028903,-77.080212,2026-03-30 01:40:00
6018,10680,1,Surco,Glorieta Conrado Pastor 20,-12.041345,-76.909602,2026-04-14 09:33:00
6019,10683,1,Jesús María,Rambla de Alex Arce 83 Apt. 46 ,-12.179713,-77.019172,2026-07-06 07:16:00
6020,10685,1,Jesús María,Glorieta de Sabas Ríos 111,-12.088555,-77.001452,2026-04-27 20:30:00
6021,10693,1,Magdalena,Via Josué Raya 6,-11.992136,-76.936716,2026-05-06 05:29:00
6022,10693,2,San Isidro,Glorieta Ariel Nadal 4 Piso 6 ,-12.079589,-76.911391,2026-07-21 19:43:00
6023,10695,1,Miraflores,Glorieta Hortensia Santana 94 Piso 0 ,-12.109202,-77.063785,2026-03-28 20:05:00
6024,10696,1,Barranco,Paseo de Teo Marqués 23 Apt. 69 ,-12.120606,-76.949644,2026-06-26 16:40:00
6025,10696,2,Jesús María,Cañada de Conrado Gutierrez 73,-12.003097,-76.925231,2026-03-07 06:41:00
6026,10697,1,San Isidro,Glorieta de Carmelo Roman 12,-12.074616,-77.065877,2026-04-19 02:17:00
6027,10697,2,Magdalena,Camino de Daniel Pozo 76,-11.959499,-77.037831,2026-06-03 17:51:00
6028,10698,1,Callao,Via Rosa Ibarra 68 Piso 7 ,-11.962980,-77.067628,2026-03-25 22:51:00
6029,10701,1,La Molina,Urbanización Marino Ribas 3 Apt. 72 ,-12.019312,-76.900309,2026-07-15 18:44:00
6030,10703,1,San Isidro,Acceso Valeria Asensio 2 Apt. 66 ,-12.055918,-77.011824,2026-08-19 17:53:00
6031,10703,2,Surco,Alameda Pastora Miralles 41,-12.008771,-77.082375,2026-05-05 01:13:00
6032,10704,1,Lince,Pasaje Abilio Amo 23 Puerta 7 ,-12.071570,-76.935554,2026-03-14 00:34:00
6033,10705,1,Jesús María,Via Anabel Parejo 1 Piso 7 ,-12.011381,-77.083828,2026-03-29 00:47:00
6034,10710,1,Magdalena,Acceso Eleuterio Ávila 52 Puerta 1 ,-12.153727,-77.146269,2026-08-29 02:27:00
